name,total,lat,lng
산격청구맨션앞,2641,35.88963,128.60111
산격초등학교건너,2753,35.89541,128.60525
산격초등학교앞,2885,35.89442,128.60531
산림조합중앙회건너,819,35.88213,128.63022
산림조합중앙회앞,965,35.88247,128.63076
산업용재관,1025,35.90514,128.60556
삼덕교회,7878,35.86615,128.60002
삼덕성당앞,15655,35.86751,128.59975
삼리1리1,35,35.76895,128.41052
삼리1리2,113,35.76761,128.40883
삼리리2(논공),292,35.76642,128.40662
삼보,410,35.83105,128.50721
삼산리(범동교),20,35.73372,128.66017
삼산리(삼산교회건너),122,35.73602,128.66044
삼산리(삼산교회앞),574,35.73626,128.6601
삼산리입구건너,78,35.74113,128.65655
삼산지,29,35.7309,128.65751
삼성공원아파트건너,19,35.82998,128.56366
삼성래미안1차건너,8791,35.80834,128.51875
삼성래미안1차앞,13328,35.80789,128.51901
삼성래미안2차건너,1728,35.80797,128.52345
삼성래미안2차앞,3576,35.80752,128.52358
삼성명가타운,802,35.85309,128.47422
삼성명가타운건너,439,35.85335,128.47508
삼성한국형아파트건너,428,35.85096,128.47798
삼성한국형아파트앞,91,35.85132,128.47816
삼육구가든앞,8,35.93152,128.67423
삼익THK건너,135,35.83555,128.51595
삼익뉴타운건너,2832,35.86278,128.55097
삼익뉴타운앞,4096,35.86256,128.55002
삼정빌딩앞,698,35.87129,128.58746
삼호아파트건너,462,35.83861,128.55226
삼호아파트앞,490,35.83854,128.55195
삼환맨션,34,35.85,128.60811
상공회의소건너,4180,35.8714,128.6258
상공회의소앞,1493,35.87196,128.62516
상당마을,0,35.9298,128.4506
상동가압장건너,305,35.82791,128.60868
상동교1,37,35.83521,128.60672
상동교2,231,35.83321,128.60727
상동네거리,1307,35.82851,128.6106
상동마을(둔산길),96,35.89869,128.68397
상동시장앞,545,35.8347,128.60987
상동우체국앞,6252,35.83243,128.61123
상동천주교회건너,21,35.82889,128.60914
상동천주교회앞,753,35.8304,128.61075
상록아파트,14924,35.86519,128.72272
상리공단,1017,35.74429,128.41102
상리공단건너,1124,35.74469,128.41008
상리동입구,883,35.87835,128.53593
상리동입구2,704,35.88208,128.53192
상리동종점2,167,35.88334,128.53023
상리동종점3,366,35.88246,128.52817
상서고등학교건너,208,35.84719,128.55197
상서고등학교앞,98,35.84708,128.55172
상수도사업본부,2411,35.85602,128.59727
상수도사업본부건너,1772,35.85643,128.59616
상수도사업본부시설관리소건너,2872,35.90246,128.60262
상수도사업본부시설관리소앞,375,35.90236,128.60307
상수도중남부사업소건너,199,35.85289,128.59855
상수도중남부사업소앞,126,35.85387,128.59845
상원리(마을회관),75,35.77841,128.66233
상원리(전평못식당),2,35.77392,128.65743
상인2동행정복지센터건너,1902,35.81263,128.53661
상인동서타운앞,7368,35.81307,128.54388
상인동화아이위시아파트건너,5812,35.81031,128.54676
상인동화아이위시아파트앞,869,35.81076,128.54596
상인비둘기1단지아파트건너,894,35.80914,128.55128
상인비둘기1단지아파트앞,3765,35.80937,128.55125
상인비둘기2단지아파트앞,2616,35.80846,128.55482
상인삼미타운건너,1462,35.81623,128.53325
상인삼미타운앞,4070,35.81627,128.53328
상인역e-편한세상앞,3573,35.82182,128.53408
상인우방아파트,4665,35.81498,128.54136
상인은행아파트건너,2248,35.80836,128.55042
상인은행아파트앞,2510,35.80809,128.54982
상인자이앞,3401,35.82167,128.52913
상인장미아파트앞,2221,35.80807,128.55637
상인제림아파트건너,869,35.81334,128.54857
상인제림아파트앞,675,35.81321,128.54841
상인청구타운건너,780,35.81594,128.54635
상인청구타운앞,656,35.81573,128.54641
상인초등학교앞,2505,35.81444,128.54178
상인한서타운앞,1105,35.81385,128.54705
상인현대맨션건너,84756,35.81762,128.53884
상인현대맨션앞,17147,35.817,128.53955
상인화성파크드림건너,152,35.82246,128.5475
상인화성파크드림앞,196,35.82246,128.54747
상중이동행정복지센터건너,1409,35.8657,128.54644
상중이동행정복지센터앞,2387,35.86652,128.54634
상화네거리,112,35.81072,128.53617
새각단앞,267,35.8004,128.52879
새길시장건너,5616,35.86424,128.57129
새길시장앞,17587,35.86316,128.57178
새동네아파트건너,58,35.88061,128.6018
새동네아파트앞,106,35.88248,128.60085
새론중학교건너,311,35.87832,128.72535
새론초등학교건너,877,35.88535,128.71646
새론초등학교앞,212,35.88517,128.7164
새마을입구,2,35.79317,128.60688
새방지하도1,340,35.86769,128.52975
새방지하도2,657,35.86774,128.52951
새범어아파트건너,369,35.86576,128.63436
새범어아파트앞,557,35.86609,128.63427
새본리중학교앞,1066,35.84011,128.54027
샤니삼거리1,1,35.73384,128.46227
서구문화회관건너,927,35.87116,128.54676
서구문화회관앞,2544,35.87244,128.54669
서구시장건너,8510,35.87439,128.55483
서구시장앞,6580,35.87447,128.55508
서구제일사회복지관건너,755,35.88675,128.57815
서구제일사회복지관앞,1235,35.8866,128.57828
서구청건너,17913,35.87101,128.55828
서구청소년수련관건너,1283,35.87374,128.5469
서구청앞,19918,35.87129,128.55892
서남시장건너,8873,35.85314,128.54557
서남시장앞1,7770,35.85341,128.54537
서남시장앞2,4661,35.85376,128.54627
서당마을건너,31,35.96194,128.69653
서당마을앞,2,35.96189,128.69654
서대구고속버스터미널,182,35.8902,128.55759
서대구공단네거리1,236,35.86929,128.53764
서대구공단네거리2,741,35.86955,128.538
서대구공단네거리3,1339,35.86805,128.53745
서대구공단네거리4,1934,35.86859,128.53847
서대구세무서,5962,35.85304,128.54871
서대구시장건너,2331,35.86096,128.57344
서대구시장앞,3494,35.86069,128.57339
서대구중학교앞,2835,35.87925,128.55808
서대구초등학교입구,7679,35.88793,128.55915
서도초등학교건너,739,35.86672,128.56862
서도초등학교서편1,1401,35.86671,128.56358
서도초등학교서편2,1365,35.86661,128.56375
서도초등학교앞,1907,35.86675,128.56813
서문시장,12699,35.86739,128.58226
서문시장5지구앞,220,35.86895,128.57858
서변동영남네오빌건너,960,35.92707,128.5968
서변동영남네오빌앞,1178,35.92701,128.5969
서부고등학교건너,1032,35.87574,128.55973
서부고등학교앞,55,35.87565,128.55874
서부공업고등학교건너,6605,35.85569,128.54768
서부공업고등학교앞,18785,35.85577,128.54766
서부시장건너,12055,35.87496,128.57107
서부시장앞,11438,35.87428,128.57119
서부정류장(관문시장건너),38581,35.83597,128.55627
서부정류장(관문시장건너)2,3802,35.8366,128.55657
서부정류장(관문시장앞),11197,35.83625,128.55659
서부정류장1,52607,35.83754,128.55642
서부정류장역1(1번출구),13144,35.83723,128.55589
서부정류장역2(1번출구),2362,35.83709,128.55533
서부정류장역북편1,485,35.83905,128.55696
서부정류장역북편2,781,35.83907,128.55649
서영기공건너,73,35.63773,128.42966
서재금봉타운,1718,35.8739,128.49741
서재금봉타운건너,6962,35.87429,128.49723
서재동화아이위시3차건너,242,35.86985,128.48705
서재동화아이위시3차앞,69,35.86982,128.48767
서재동화아이위시건너,5987,35.86804,128.49331
서재동화아이위시앞,766,35.86785,128.49326
서재들건너,47,35.87379,128.48754
서재문화체육센터건너,442,35.88483,128.50255
서재문화체육센터앞,142,35.88485,128.50291
서재보성타운건너,3329,35.87676,128.49668
서재보성타운앞,71,35.87665,128.49682
서평초등학교,992,35.87866,128.54628
서평초등학교건너,649,35.87881,128.5453
서한이다음1차앞,553,35.8833,128.71474
서한이다음2차건너,88,35.88066,128.71459
서한이다음2차앞,550,35.88075,128.71421
서한이다음4차건너,186,35.87988,128.75228
서한이다음4차앞,48,35.88012,128.75232
선녀곡건너(옥포),21,35.78471,128.4526
선녀곡앞(옥포),11,35.78493,128.45279
설티고개(옥포방면),0,35.74438,128.48271
설화동(종점),56,nan,nan
설화리(시내방향),1323,35.79598,128.48508
설화리(시외방향),331,35.79605,128.48503
설화명곡역(8번출구),7253,35.79942,128.48881
섬뜸마을,5,35.9325,128.68836
섬유회관건너1,19441,35.87068,128.58333
섬유회관건너2,1917,35.87048,128.58538
섬유회관앞,20304,35.87062,128.58387
성곡중학교건너,574,35.86093,128.52146
성곡중학교앞,514,35.86091,128.5216
성광고등학교건너,3273,35.90996,128.62416
성남초등학교건너,415,35.85313,128.57139
성남초등학교앞,715,35.85315,128.57148
성내3동행정복지센터입구,933,35.87262,128.58742
성당두산위브앞,7242,35.84429,128.54477
성당래미안·e-편한세상앞,3097,35.84341,128.54274
성당시장건너,10296,35.85033,128.57224
성당시장앞1,1142,35.84957,128.57115
성당시장앞2,10185,35.85037,128.57254
성당초교앞,173,35.83956,128.54742
성당코오롱하늘채,2182,35.84356,128.54273
성당코오롱하늘채2,5746,35.84444,128.5446
성당포스코더샵건너,1199,35.84351,128.54728
성당포스코더샵앞,2685,35.84342,128.54822
성동건너,23,35.85591,128.72205
성동마을건너,5,35.84854,128.72089
성동마을앞,89,35.84907,128.72105
성동초등학교건너,3363,35.84038,128.6333
성동초등학교앞,4553,35.84053,128.63294
성동탱자나무마을건너,46,35.84292,128.72142
성동탱자나무마을앞,9,35.84305,128.72133
성림첨단산업건너,141,35.83664,128.48571
성명119안전센터건너1,583,35.83317,128.55856
성명119안전센터건너2,131,35.83311,128.55918
성명119안전센터앞,507,35.83315,128.55923
성모여성병원건너,19175,35.81833,128.53524
성모여성병원앞,18949,35.81827,128.53571
성바울로성당건너,42,35.83297,128.59338
성바울로성당앞,2236,35.83322,128.59435
성보교통,432,35.91746,128.62181
성북교1,3046,35.8924,128.59459
성북교2,2292,35.89261,128.59451
성북시장건너,530,35.89496,128.59454
성북시장앞,2311,35.8957,128.59486
성불사건너,7,35.96044,128.72821
성산3동,0,35.80931,128.4808
성산리2,41,35.80816,128.48575
성산중학교앞,762,35.85705,128.51792
성산초등학교앞,318,35.85719,128.51758
성서119안전센터건너,2380,35.85048,128.50738
성서119안전센터앞,9324,35.8504,128.50715
성서4차산업단지앞2,1745,35.81736,128.50451
성서국민체육센터앞,706,35.85924,128.50622
성서농협남부지소,4059,35.83724,128.54094
성서동서서한타운건너,1866,35.85917,128.50329
성서동서서한타운앞,1359,35.85905,128.5025
성서보성타운2차건너1,1726,35.85878,128.51864
성서보성타운2차건너2,373,35.85868,128.51774
성서보성타운2차앞,2836,35.85896,128.51941
성서산업단지역(1번출구),8250,35.85206,128.50519
성서산업단지역(2번출구),6887,35.85174,128.50502
성서서한2차타운1,2419,35.85897,128.50659
성서서한2차타운2,279,35.85782,128.50728
성서우방2차아파트,635,35.8559,128.51551
성서우방타운건너,6576,35.85534,128.50588
성서우방타운앞,12043,35.85557,128.50542
성서우체국건너,1906,35.85307,128.50708
성서우체국앞,765,35.85306,128.50743
성서종합시장건너,17802,35.85562,128.495
성서종합시장앞,35628,35.85561,128.49495
성서주공1단지건너,3962,35.85131,128.49495
성서주공1단지앞,868,35.85173,128.49606
성서주공2단지앞,13457,35.85546,128.49903
성서주공5단지앞,492,35.85805,128.52097
성서청구타운건너,3590,35.85575,128.52108
성서청구타운앞,2180,35.85628,128.52103
성서초등학교건너,1667,35.85072,128.51425
성서푸른마을아파트건너,2210,35.85896,128.50898
성서푸른마을아파트앞,1241,35.85913,128.50957
성서한샘타운앞,438,35.85795,128.50746
성서협업단지건너,375,35.83972,128.48487
성서협업단지앞,153,35.83955,128.48543
성요셉요양병원건너,161,35.7217,128.45301
성요셉요양병원앞,226,35.72167,128.45324
성원아파트건너,810,35.72983,128.44828
성원아파트앞,1118,35.72993,128.44815
성주사앞,37,35.88143,128.49872
성지중학교건너,1437,35.85294,128.51557
성지중학교앞,870,35.85327,128.51539
성하리,8,35.7061,128.43744
성화여고건너,3930,35.90228,128.61823
성화여고앞,5014,35.90194,128.61837
세강병원앞,3887,35.83698,128.55222
세원정공건너,2616,35.85011,128.49166
세원정공앞,2568,35.85025,128.4922
세천고개1,65,35.87636,128.47892
세천고개2,73,35.87642,128.47867
세천리2,19,35.87761,128.4761
세천리3,202,35.87779,128.47653
세천초등학교건너,826,35.875,128.48056
세천초등학교앞,7475,35.87471,128.47998
세흥인쇄,1207,35.8286,128.50718
소선여중건너,1349,35.8521,128.65219
소선여중앞,111,35.85214,128.65203
솔렌스힐건너,1436,35.87126,128.62359
솔렌스힐앞,438,35.87146,128.6238
솔밭기세길입구,27,35.76229,128.49086
솔비식당입구맞은편,15,35.75527,128.4479
송원맨션건너,1917,35.82146,128.6118
송원맨션앞,1428,35.82228,128.61132
송정마을2,29,35.74497,128.65313
송정삼거리1,333,35.87066,128.73188
송정삼거리2,445,35.87034,128.73147
송정삼거리3,1150,35.87158,128.73247
송정삼거리4,2036,35.87163,128.73189
송정삼거리4-1,24,nan,nan
송현1동치안센터건너,3207,35.82835,128.54928
송현2동행정복지센터건너,608,35.83249,128.54456
송현공원앞,243,35.83071,128.55615
송현교,46,35.8261,128.55608
송현여중고교건너,1196,35.83043,128.54451
송현여중고교앞,981,35.83055,128.54463
송현역(1번출구),4949,35.83042,128.55104
송현역(2번출구),5859,35.8292,128.5503
송현역(3번출구),7663,35.83216,128.55275
송현역(4번출구),3145,35.83259,128.55294
송현제림타운건너,1438,35.83371,128.55096
송현제림타운앞,1531,35.83385,128.55045
송현초등학교건너,1129,35.8269,128.54387
송현초등학교앞,3601,35.82685,128.54404
수목원제일풍경채앞,3149,35.79869,128.53018
수목원풍경그린아파트앞,422,35.80041,128.53328
수목원호정포레스트아파트앞,179,35.79883,128.5303
수성4가동행정복지센터앞,97,35.86371,128.61652
수성경찰서건너,18765,35.8589,128.63338
수성경찰서앞,18805,35.85867,128.63297
수성고등학교건너,1647,35.82298,128.62678
수성고등학교앞,1086,35.82314,128.62595
수성교1,2738,35.86041,128.61044
수성교2,2080,35.86069,128.61036
수성구민운동장건너,3340,35.85274,128.62498
수성구민운동장앞,3995,35.85319,128.62546
수성구보건소건너,5734,35.84419,128.61259
수성구보건소앞,3167,35.84396,128.61246
수성구청건너,11289,35.85888,128.63048
수성구청앞,16732,35.85871,128.62929
수성네거리1,5115,35.85971,128.61813
수성네거리2,6317,35.85947,128.61889
수성대학교건너,20826,35.85636,128.65138
수성대학교앞,17598,35.85666,128.6501
수성도서관건너,5238,35.87289,128.63789
수성도서관앞,6617,35.87273,128.63806
수성도서관앞2,779,35.87247,128.63721
수성동삼익맨션앞,151,35.84969,128.60832
수성동일하이빌정문,3460,35.83258,128.61112
수성랜드1,1117,35.82596,128.6122
수성랜드2,694,35.82595,128.61185
수성랜드건너,601,35.82974,128.61602
수성랜드앞,297,35.82932,128.61501
수성롯데캐슬건너,4319,35.85397,128.62003
수성롯데캐슬더퍼스트앞,6180,35.85476,128.61094
수성롯데캐슬앞,4624,35.8541,128.62029
수성못건너,1592,35.82629,128.61673
수성못앞,1079,35.8263,128.6178
수성못오거리1,5765,35.82654,128.61013
수성못오거리2,3523,35.82661,128.61027
수성못오거리5,126,35.82565,128.60934
수성못코오롱하늘채,1562,35.8238,128.61075
수성소방서1,92,35.8278,128.64397
수성소방서2,75,35.82636,128.64377
수성시니어클럽앞,1395,35.87271,128.64746
수성시장건너,1913,35.8557,128.61738
수성시장네거리1,5958,35.85427,128.61597
수성시장네거리2,6227,35.85447,128.61549
수성시장앞,1652,35.85545,128.61712
수성아트피아건너,2004,35.83037,128.6257
수성아트피아앞,2416,35.83037,128.62751
수성요양병원,336,35.84353,128.62475
수성월드메르디앙건너,231,35.83501,128.69798
수성월드메르디앙앞,5,35.83502,128.69808
수성초등학교,3217,35.83579,128.61163
수성태영데시앙건너,1163,35.86242,128.6178
수성태영데시앙앞,2797,35.86295,128.61795
수성하이츠,351,35.86045,128.61406
수정맨션앞,369,35.88758,128.57015
수창초등학교,149,35.87572,128.58218
숙천초교입구,1514,35.87496,128.75134
숙천초교입구건너,67,35.8749,128.75252
스파밸리1,44,35.78697,128.63908
스파밸리2,2210,35.78782,128.63853
시립희망원,425,35.80442,128.51059
시민교회건너,189,35.87938,128.58565
시민교회앞,56,35.87939,128.58639
시지(종점),611,35.8306,128.70311
시지대성유니드건너,398,35.83942,128.7236
시지대성유니드앞,377,35.8394,128.7235
시지보성아파트앞,9434,35.83812,128.71218
시지중학교,5870,35.83357,128.70772
시지천마타운앞,1282,35.83429,128.70791
시청별관건너1,3295,35.89073,128.59782
시청별관건너2,2694,35.88997,128.60019
시청별관앞(구.경북도청),3443,35.8908,128.5981
신기리1,12,35.66963,128.44301
신기리2,80,35.66973,128.44347
신기역(화성타운건너),4555,35.8665,128.70256
신기역(화성타운앞),3820,35.86675,128.7023
신당동행정복지센터건너,676,35.85933,128.49896
신당동행정복지센터앞,2235,35.85907,128.49937
신당리,134,35.79416,128.44177
신덕마을입구건너,219,35.88199,128.68936
신덕마을입구앞,63,35.882,128.68959
신매광장건너,21659,35.84047,128.70704
신매광장앞,43830,35.84017,128.70699
신매시장,2845,35.83828,128.70906
신매역(3번출구),124,35.83854,128.70404
신매역(4번출구),1691,35.83887,128.7044
신매초등학교건너,5043,35.83725,128.70879
신매초등학교앞,1686,35.83655,128.70869
신매태성아파트건너,953,35.83513,128.70577
신무동1,10,35.98581,128.67313
신생원건너,2,35.86473,128.73257
신생원앞,267,35.86487,128.73265
신서롯데캐슬레전드서편건너,12,35.87027,128.72372
신서롯데캐슬레전드서편앞,347,35.87057,128.72398
신서성당건너,808,35.86492,128.72808
신서성당앞,2,35.86471,128.7276
신성에스앤티건너,1514,35.8724,128.47028
신성에스앤티앞,617,35.87284,128.47031
신성중공업앞,122,35.63382,128.42778
신세계병원건너,10803,35.89817,128.61409
신세계병원앞,4833,35.89813,128.61338
신세계주유소건너,1216,35.81752,128.61359
신세계주유소앞,314,35.81656,128.61394
신암건영캐스빌건너,786,35.87809,128.61833
신암건영캐스빌앞,368,35.87803,128.61845
신암보성아파트건너,226,35.88753,128.62503
신암보성아파트앞,218,35.88746,128.62491
신암초등학교건너,3150,35.88259,128.6124
신용보증기금앞,2087,35.87802,128.72824
신천3동행정복지센터건너,950,35.87422,128.62369
신천3동행정복지센터앞,1029,35.87521,128.62343
신천3치안센터건너,1116,35.86987,128.6201
신천3치안센터앞,2997,35.87002,128.62015
신천LH아파트건너,2972,35.874,128.61394
신천LH아파트앞,2633,35.87409,128.61388
신천교1,633,35.87318,128.60973
신천교2,625,35.87328,128.60985
신천시장건너,1810,35.86586,128.61814
신천시장앞,3289,35.86516,128.61818
신천역(2번출구),2444,35.87448,128.61672
신천역(3번출구),1726,35.87434,128.61688
신천역(4번출구),2634,35.87276,128.61855
신천역(5번출구),4048,35.87325,128.61838
신천초등학교건너,126,35.8719,128.62307
신천초등학교앞,105,35.87188,128.62303
신평동1,87,35.87687,128.68462
신평동2,191,35.87628,128.68463
신평리네거리1,7562,35.8686,128.55539
신평리네거리2,9636,35.86843,128.55514
신평리주유소건너,602,35.864,128.55867
신평리주유소앞,292,35.86409,128.55858
신흥버스,7299,35.83515,128.4931
실내체육관건너,1069,35.89183,128.60255
실내체육관앞,1680,35.89182,128.60255
심인고등학교건너,6156,35.85018,128.58117
심인고등학교앞,3865,35.8508,128.58144
쌍계리,140,35.70188,128.46729
쌍용머티리얼,1351,35.83099,128.50736
아너스월성앞,4768,35.82175,128.52906
아멕스,122,35.82317,128.51126
아멕스건너,738,35.8233,128.5117
아양교1,1927,35.89049,128.6428
아양교2,3737,35.89076,128.64269
아양교3,828,35.89031,128.64136
아양교4,2054,35.89016,128.6418
아양교역(1번출구),26533,35.8871,128.63949
아양교역(2번출구),53367,35.8871,128.63988
아양아트센터건너,5603,35.88031,128.65215
아양아트센터앞,3970,35.88005,128.65228
안심교(경산방향),24,35.85984,128.71672
안심교(반야월방향),82,35.86013,128.71669
안심도서관1(서편),133,35.85991,128.69972
안심도서관2(서편),30,35.85973,128.69972
안심신우타운앞,1687,nan,nan
안심역(1번출구),559,35.87241,128.73357
안심역(4번출구),41701,35.87156,128.73499
안심역(5번출구),6618,35.87164,128.73468
안심역코오롱하늘채앞,25,35.86617,128.73294
안심주공1단지건너,6122,35.86724,128.69773
안심주공1단지앞,2604,35.86704,128.69767
안심주공2단지앞,162,35.86688,128.69959
안심중학교건너,757,35.86597,128.70748
안심중학교앞,1149,35.86609,128.71089
안심효성타운건너,6002,35.87201,128.71254
안심효성타운앞,7314,35.87213,128.71211
안지랑골입구,133,35.83051,128.57372
안지랑골입구건너,2520,35.8314,128.57402
안지랑네거리1,12088,35.839,128.57531
안지랑네거리2,18482,35.83922,128.57526
앞산공원,2543,35.83137,128.58857
앞산공원관리사무소건너,164,35.82875,128.58881
앞산공원관리사무소앞,3154,35.82873,128.5888
앞산궁도장건너,237,35.82824,128.56089
앞산궁도장앞,1,35.8281,128.56111
앞산별자리체험학습장1,985,35.83287,128.5714
앞산별자리체험학습장2,59,35.8329,128.57137
앞산보성타운앞,546,35.83547,128.59508
앞산빨래터공원,83,35.83265,128.56486
앞산자락카페마실건너,25,35.83167,128.56694
앞산자락카페마실앞,211,35.83212,128.56883
앞산청구제네스건너,2638,35.82667,128.54786
앞산청구제네스앞,3937,35.82701,128.54842
앞산태왕아너스앞,330,35.83781,128.5952
앞산힐스테이트건너,776,35.8409,128.6011
앞산힐스테이트앞,561,35.84068,128.60124
약령시건너(동성로입구),206032,35.86784,128.5937
약령시앞,145761,35.86897,128.5936
약령시입구,20158,35.86638,128.58928
약사회관건너,230,35.84661,128.61799
약사회관앞,383,35.8468,128.61747
약산온천입구,95,nan,nan
양지마을앞,634,35.94617,128.54463
어린이회관건너1,803,35.84743,128.62453
어린이회관건너2,95,35.84628,128.62346
어린이회관앞,1691,35.84748,128.62505
에이스이노텍건너,853,35.87043,128.467
에코테마파크대구숲남문건너,137,35.79408,128.62907
에코테마파크대구숲앞,98,35.79577,128.6273
엑스코건너,2710,35.90781,128.6106
엑스코앞,6298,35.90828,128.61246
엘디스리젠트호텔건너,1001,35.86608,128.58674
엘디스리젠트호텔앞,1603,35.86598,128.58525
여성메디파크,709,35.85483,128.62521
역전시장건너,1291,35.87544,128.62092
역전시장앞,2405,35.87517,128.62022
연경1,12,nan,nan
연경2,5,nan,nan
연암네거리1,5712,35.90182,128.59738
연암네거리2,1482,35.90193,128.59738
연암네거리3,64,35.90219,128.59899
연호동화훼단지1,1198,35.84534,128.67377
연호동화훼단지2,1912,35.8457,128.67378
연호지,60,35.83957,128.68469
연호지건너,424,35.83902,128.68493
연화리,153,35.8547,128.45085
영남고등학교건너,11044,35.81967,128.53682
영남고등학교앞,22622,35.82122,128.53518
영남네오빌건너,3643,35.94207,128.5599
영남네오빌비스타,68,35.84195,128.53262
영남우방타운1차건너,869,35.85531,128.51717
영남우방타운1차앞,583,35.85507,128.51778
영남이공대학건너,4346,35.84628,128.58003
영남이공대학앞,6953,35.84642,128.58007
영남일보건너,1598,35.86911,128.62648
영남일보앞,4406,35.86819,128.62612
영대병원역,20770,35.84425,128.58838
영대병원역(3번출구),15061,35.84479,128.58913
영일무역건너,71,nan,nan
영일무역앞,45,nan,nan
영조아파트3단지앞,726,35.86588,128.73307
영조아파트앞,200,35.86653,128.72661
영진고등학교건너,12003,35.89351,128.62002
영진고등학교앞,20677,35.89291,128.62134
영진교통(종점),32,nan,nan
영진전문대학정문건너,8055,nan,nan
영진전문대학정문앞,9502,nan,nan
영진전문대학후문건너,14707,nan,nan
영진전문대학후문앞,17072,nan,nan
영풍열처리앞,117,35.68104,128.45798
영화,360,nan,nan
예현2리마을회관,1,35.63617,128.43967
오2리(음지머구),8,35.78997,128.60149
오뚜기물류센터,77,35.90923,128.60776
오리(양지마을),30,35.78789,128.59389
오성아파트,75,35.84756,128.67394
오페라삼정그린코아APT,15401,35.88465,128.59071
오페라하우스건너,1297,35.88277,128.59263
오페라하우스앞,2461,35.88289,128.59289
옥분리(구진터),4,35.75826,128.65136
옥분리마을회관앞,20,35.75243,128.64997
옥산정미소,45,35.75059,128.65075
옥연지건너,26,35.77535,128.48783
옥포LH천년나무3단지앞,3030,35.77917,128.43835
옥포간경리1,808,35.79034,128.47107
옥포간경리2,2767,35.79028,128.47147
옥포농협,43,35.7888,128.46232
옥포농협2,15,35.78869,128.46236
옥포농협강림지소건너,751,35.77906,128.43017
옥포농협강림지소앞,1270,35.77962,128.43158
옥포농협건너,1012,35.78819,128.46232
옥포농협앞,248,35.78823,128.46182
옥포무지개마을,412,35.79441,128.45409
옥포무지개마을앞,43,35.79447,128.45416
옥포벚꽃길1,3,35.78395,128.47674
옥포주유소앞,152,35.78798,128.45982
옥포중앙교회건너,70,35.79113,128.44307
옥포초등학교건너,467,35.78915,128.4643
옥포초등학교앞,1716,35.78881,128.46409
온누리교회,134,35.92065,128.55136
올림픽기념관건너,3117,35.83397,128.54099
올림픽기념관앞,4122,35.83391,128.54112
와룡공원건너,110,35.85845,128.4999
와룡공원앞,165,35.85857,128.49998
와룡시장건너,343,35.85612,128.4999
와룡시장앞,9022,35.8556,128.49891
용계동1,17,35.87873,128.6861
용계동2,34,35.87883,128.68622
용계동4,54,35.88056,128.68782
용계삼거리1,3317,35.87549,128.68453
용계삼거리2,858,35.87564,128.6832
용계삼거리3,227,35.87506,128.68493
용계삼거리4,78,35.87479,128.68403
용계역(1번출구),5060,35.8766,128.6807
용계역(2번출구),9178,35.87637,128.68067
용금공단건너,1878,35.68106,128.4644
용금공단앞,370,35.68086,128.46438
용산1동행정복지센터건너,2061,35.85554,128.53045
용산1동행정복지센터앞,917,35.85504,128.53074
용산2동행정복지센터건너,2909,35.8589,128.52302
용산2동행정복지센터앞,9893,35.85866,128.52205
용산네거리1,6440,35.84929,128.53147
용산네거리2,34557,35.84961,128.53164
용산역,1211,35.84796,128.52789
용산역(1번출구),694,35.84904,128.52727
용산역(2번출구),19341,35.84873,128.52789
용산종합큰시장건너,5330,35.85795,128.53048
용산종합큰시장앞,2697,35.85722,128.53066
용수동2,10,35.97554,128.67583
용연사,3,35.7519,128.51127
용연사시설집단지구건너,135,35.75389,128.50647
우록리(부곡장식당)건너,60,35.7265,128.65601
우록리(자양마을)앞,19,35.72391,128.64987
우록리(종점),524,35.72259,128.6433
우미린아파트앞,34,35.69348,128.46497
우방강촌마을건너,10794,35.8767,128.66931
우방강촌마을앞,6623,35.8763,128.6695
우방금탑아파트(서편),111,35.85448,128.65293
우방드림시티건너,1525,35.84661,128.53733
우방드림시티앞,4226,35.84599,128.53695
우방만촌하이츠건너,900,35.86872,128.63137
우방만촌하이츠앞,1479,35.86793,128.63098
우방송현하이츠,196,35.82561,128.54173
우방송현하이츠건너,97,35.82582,128.5423
우방신세계타운앞,68,35.85189,128.6088
우방신천지타운건너,1165,35.83792,128.64018
우방신천지타운앞,2548,35.83814,128.64038
우방아파트삼거리,29,35.84955,128.65669
우방죽전타운건너,3302,35.85126,128.53048
우방죽전타운앞1,3332,35.8512,128.53061
우방죽전타운앞2,1725,35.85031,128.5307
우방청솔맨션건너,8941,35.85463,128.63934
우방청솔맨션앞,6752,35.85525,128.64025
욱수초등학교건너,2584,35.83185,128.70721
욱수초등학교앞,12982,35.83068,128.70693
운암지공원1,104,35.93151,128.56339
운암지공원2,8,35.93185,128.56476
운암초등학교건너,3279,35.93629,128.56473
운암초등학교앞,2434,35.93624,128.56468
웃갈미마을건너,39,35.9533,128.69861
웃는얼굴아트센터1,132,35.8433,128.52375
웃는얼굴아트센터2,856,35.84355,128.52382
원대네거리,156,35.88555,128.57282
원대시장건너,8135,35.8856,128.57403
원대시장앞,5719,35.88571,128.57427
원대역1,7450,35.88802,128.57373
원대역2,10221,35.88794,128.57335
원대오거리북편1,732,35.88875,128.57625
원대오거리북편2,176,35.88889,128.57635
원불교앞,239,35.92773,128.64151
월곡네거리,102,35.80884,128.54794
월광수변공원,2364,35.79848,128.54879
월드컵삼거리,313,35.8417,128.68736
월드컵삼거리앞,1313,35.84164,128.6861
월배국민체육센터앞,118,35.80181,128.53503
월배농협대덕지점건너,978,35.8127,128.54544
월배시장건너,5384,35.81489,128.52703
월배시장앞,5750,35.81439,128.52591
