name,total,lat,lng
상인은행아파트앞,1197,35.80809,128.54982
상인자이앞,984,35.82167,128.52913
상인장미아파트앞,773,35.80807,128.55637
상인제림아파트건너,171,35.81334,128.54857
상인제림아파트앞,737,35.81321,128.54841
상인청구타운건너,107,35.81594,128.54635
상인청구타운앞,286,35.81573,128.54641
상인초등학교앞,1642,35.81444,128.54178
상인한서타운앞,143,35.81385,128.54705
상인현대맨션건너,3096,35.81762,128.53884
상인현대맨션앞,4944,35.817,128.53955
상인화성파크드림건너,126,35.82246,128.5475
상인화성파크드림앞,44,35.82246,128.54747
상중이동행정복지센터건너,771,35.8657,128.54644
상중이동행정복지센터앞,756,35.86652,128.54634
상화네거리,1270,35.81072,128.53617
새길시장건너,1417,35.86424,128.57129
새길시장앞,2288,35.86316,128.57178
새동네아파트건너,70,35.88061,128.6018
새동네아파트앞,486,35.88248,128.60085
새론중학교건너,327,35.87832,128.72535
새론초등학교건너,280,35.88535,128.71646
새론초등학교앞,647,35.88517,128.7164
새마을건너,3,35.79324,128.60685
새방지하도1,40,35.86769,128.52975
새방지하도2,26,35.86774,128.52951
새범어아파트건너,217,35.86576,128.63436
새범어아파트앞,125,35.86609,128.63427
새본리중학교앞,91,35.84011,128.54027
새터앞,0,35.79674,128.51088
샤니삼거리2,5,35.73386,128.46204
서구문화회관건너,310,35.87116,128.54676
서구문화회관앞,302,35.87244,128.54669
서구시장건너,2974,35.87439,128.55483
서구시장앞,2426,35.87447,128.55508
서구제일사회복지관건너,2024,35.88675,128.57815
서구제일사회복지관앞,213,35.8866,128.57828
서구청건너,2042,35.87101,128.55828
서구청소년수련관건너,212,35.87374,128.5469
서구청앞,4193,35.87129,128.55892
서남시장건너,6123,35.85314,128.54557
서남시장앞1,1981,35.85341,128.54537
서남시장앞2,794,35.85376,128.54627
서당마을건너,2,35.96194,128.69653
서대구고속버스터미널,718,35.8902,128.55759
서대구공단네거리1,10,35.86929,128.53764
서대구공단네거리2,137,35.86955,128.538
서대구공단네거리3,212,35.86805,128.53745
서대구공단네거리4,599,35.86859,128.53847
서대구세무서,7019,35.85304,128.54871
서대구시장건너,1476,35.86096,128.57344
서대구시장앞,1602,35.86069,128.57339
서대구중학교앞,2206,35.87925,128.55808
서대구초등학교입구,2844,35.88793,128.55915
서도초등학교건너,714,35.86672,128.56862
서도초등학교서편1,373,35.86671,128.56358
서도초등학교서편2,646,35.86661,128.56375
서도초등학교앞,597,35.86675,128.56813
서문시장,2021,35.86739,128.58226
서문시장5지구앞,56,35.86895,128.57858
서변동영남네오빌건너,132,35.92707,128.5968
서변동영남네오빌앞,166,35.92701,128.5969
서부고등학교건너,198,35.87574,128.55973
서부고등학교앞,74,35.87565,128.55874
서부공업고등학교건너,2014,35.85569,128.54768
서부공업고등학교앞,1156,35.85577,128.54766
서부시장건너,3192,35.87496,128.57107
서부시장앞,3093,35.87428,128.57119
서부정류장(관문시장건너),4584,35.83597,128.55627
서부정류장(관문시장건너)2,659,35.8366,128.55657
서부정류장(관문시장앞),2819,35.83625,128.55659
서부정류장1,5821,35.83754,128.55642
서부정류장역1(1번출구),9055,35.83723,128.55589
서부정류장역2(1번출구),360,35.83709,128.55533
서부정류장역북편1,264,35.83905,128.55696
서부정류장역북편2,188,35.83907,128.55649
서재금봉타운,882,35.8739,128.49741
서재금봉타운건너,450,35.87429,128.49723
서재동화아이위시3차건너,415,35.86985,128.48705
서재동화아이위시3차앞,514,35.86982,128.48767
서재동화아이위시건너,548,35.86804,128.49331
서재동화아이위시앞,760,35.86785,128.49326
서재들건너,211,35.87379,128.48754
서재문화체육센터건너,231,35.88483,128.50255
서재문화체육센터앞,742,35.88485,128.50291
서재보성타운건너,48,35.87676,128.49668
서재보성타운앞,185,35.87665,128.49682
서평초등학교,207,35.87866,128.54628
서평초등학교건너,240,35.87881,128.5453
서한이다음1차앞,56,35.8833,128.71474
서한이다음2차건너,671,35.88066,128.71459
서한이다음2차앞,82,35.88075,128.71421
서한이다음4차앞,152,35.88012,128.75232
선녀곡건너(옥포),38,35.78471,128.4526
선녀곡앞(옥포),146,35.78493,128.45279
설화리(시내방향),4268,35.79598,128.48508
설화리(시외방향),526,35.79605,128.48503
설화명곡역(4번출구),80,35.79708,128.49147
설화명곡역(8번출구),1227,35.79942,128.48881
섬유회관건너1,4543,35.87068,128.58333
섬유회관건너2,1249,35.87048,128.58538
섬유회관앞,5859,35.87062,128.58387
성곡중학교건너,172,35.86093,128.52146
성광고등학교건너,621,35.90996,128.62416
성광고등학교앞,766,35.90998,128.62439
성남초등학교건너,1212,35.85313,128.57139
성남초등학교앞,198,35.85315,128.57148
성내3동행정복지센터입구,851,35.87262,128.58742
성당두산위브앞,795,35.84429,128.54477
성당래미안·e-편한세상앞,1663,35.84341,128.54274
성당시장건너,2598,35.85033,128.57224
성당시장앞1,208,35.84957,128.57115
성당시장앞2,1314,35.85037,128.57254
성당초교앞,156,35.83956,128.54742
성당코오롱하늘채,1166,35.84356,128.54273
성당코오롱하늘채2,3101,35.84444,128.5446
성당포스코더샵건너,1244,35.84351,128.54728
성당포스코더샵앞,383,35.84342,128.54822
성동건너,97,35.85591,128.72205
성동마을건너,29,35.84854,128.72089
성동초등학교건너,1525,35.84038,128.6333
성동초등학교앞,864,35.84053,128.63294
성동탱자나무마을앞,61,35.84305,128.72133
성명119안전센터건너1,367,35.83317,128.55856
성명119안전센터앞,365,35.83315,128.55923
성명여자중학교,17,35.86887,128.58606
성모여성병원건너,1712,35.81833,128.53524
성모여성병원앞,3528,35.81827,128.53571
성바울로성당건너,20,35.83297,128.59338
성바울로성당앞,656,35.83322,128.59435
성보교통,47,35.91746,128.62181
성북교1,647,35.8924,128.59459
성북교2,1781,35.89261,128.59451
성북시장건너,611,35.89496,128.59454
성북시장앞,741,35.8957,128.59486
성산3동,3,35.80931,128.4808
성산리1,26,35.8081,128.48637
성산중학교앞,210,35.85705,128.51792
성산초등학교앞,114,35.85719,128.51758
성서119안전센터건너,1809,35.85048,128.50738
성서119안전센터앞,167,35.8504,128.50715
성서4차산업단지앞1,12,35.81659,128.50567
성서4차산업단지앞2,827,35.81736,128.50451
성서국민체육센터앞,365,35.85924,128.50622
성서농협남부지소,2071,35.83724,128.54094
성서동서서한타운건너,387,35.85917,128.50329
성서동서서한타운앞,235,35.85905,128.5025
성서보성타운2차건너1,344,35.85878,128.51864
성서보성타운2차앞,740,35.85896,128.51941
성서산업단지역(1번출구),1388,35.85206,128.50519
성서산업단지역(2번출구),1251,35.85174,128.50502
성서서한2차타운1,219,35.85897,128.50659
성서서한2차타운2,220,35.85782,128.50728
성서우방2차아파트,262,35.8559,128.51551
성서우방타운건너,845,35.85534,128.50588
성서우방타운앞,2475,35.85557,128.50542
성서우체국건너,347,35.85307,128.50708
성서우체국앞,935,35.85306,128.50743
성서종합시장건너,4508,35.85562,128.495
성서종합시장앞,3105,35.85561,128.49495
성서주공1단지건너,748,35.85131,128.49495
성서주공1단지앞,715,35.85173,128.49606
성서주공2단지앞,1856,35.85546,128.49903
성서주공5단지앞,239,35.85805,128.52097
성서청구타운건너,408,35.85575,128.52108
성서청구타운앞,598,35.85628,128.52103
성서초등학교건너,367,35.85072,128.51425
성서초등학교앞,304,35.8511,128.51226
성서푸른마을아파트건너,353,35.85896,128.50898
성서푸른마을아파트앞,1071,35.85913,128.50957
성서한샘타운앞,73,35.85795,128.50746
성서협업단지건너,40,35.83972,128.48487
성서협업단지앞,124,35.83955,128.48543
성요셉요양병원건너,111,35.7217,128.45301
성요셉요양병원앞,288,35.72167,128.45324
성원아파트건너,107,35.72983,128.44828
성원아파트앞,318,35.72993,128.44815
성주사건너,19,35.8815,128.49857
성주사앞,33,35.88143,128.49872
성지중학교건너,369,35.85294,128.51557
성지중학교앞,771,35.85327,128.51539
성하리,103,35.7061,128.43744
성화여고건너,218,35.90228,128.61823
성화여고앞,1450,35.90194,128.61837
세강병원앞,9971,35.83698,128.55222
세원정공건너,859,35.85011,128.49166
세원정공앞,2766,35.85025,128.4922
세천고개2,23,35.87642,128.47867
세천초등학교건너,613,35.875,128.48056
세천초등학교앞,180,35.87471,128.47998
세하앞,19,35.68645,128.45773
세흥인쇄,107,35.8286,128.50718
소선여중건너,664,35.8521,128.65219
소선여중앞,279,35.85214,128.65203
솔렌스힐건너,181,35.87126,128.62359
솔렌스힐앞,140,35.87146,128.6238
솔밭기세길입구,2,35.76229,128.49086
솔비식당입구,1,35.7552,128.44787
송원맨션건너,438,35.82146,128.6118
송원맨션앞,471,35.82228,128.61132
송정동1,4,35.9871,128.62264
송정삼거리1,124,35.87066,128.73188
송정삼거리2,673,35.87034,128.73147
송정삼거리3,564,35.87158,128.73247
송정삼거리4,602,35.87163,128.73189
송현1동치안센터건너,879,35.82835,128.54928
송현2동행정복지센터건너,85,35.83249,128.54456
송현공원건너,256,35.83031,128.55655
송현공원앞,620,35.83071,128.55615
송현여중고교건너,786,35.83043,128.54451
송현여중고교앞,1176,35.83055,128.54463
송현역(1번출구),1140,35.83042,128.55104
송현역(2번출구),1303,35.8292,128.5503
송현역(3번출구),3738,35.83216,128.55275
송현역(4번출구),1617,35.83259,128.55294
송현제림타운건너,1792,35.83371,128.55096
송현제림타운앞,482,35.83385,128.55045
송현초등학교건너,461,35.8269,128.54387
송현초등학교앞,154,35.82685,128.54404
송호지서편2,23,35.88962,128.70265
수목원제일풍경채앞,56,35.79869,128.53018
수목원풍경그린아파트건너,637,35.80056,128.53313
수목원호정포레스트아파트앞,421,35.79883,128.5303
수성4가동행정복지센터앞,200,35.86371,128.61652
수성경찰서건너,2771,35.8589,128.63338
수성경찰서앞,6817,35.85867,128.63297
수성고등학교건너,479,35.82298,128.62678
수성고등학교앞,382,35.82314,128.62595
수성교1,2241,35.86041,128.61044
수성교2,1274,35.86069,128.61036
수성구민운동장건너,1371,35.85274,128.62498
수성구민운동장앞,3885,35.85319,128.62546
수성구보건소건너,662,35.84419,128.61259
수성구보건소앞,1851,35.84396,128.61246
수성구청건너,6627,35.85888,128.63048
수성구청앞,3600,35.85871,128.62929
수성네거리1,2642,35.85971,128.61813
수성네거리2,1430,35.85947,128.61889
수성대학교건너,3940,35.85636,128.65138
수성대학교앞,10459,35.85666,128.6501
수성도서관건너,1006,35.87289,128.63789
수성도서관앞,1218,35.87273,128.63806
수성도서관앞2,232,35.87247,128.63721
수성동삼익맨션앞,4,35.84969,128.60832
수성동일하이빌정문,1391,35.83258,128.61112
수성랜드1,129,35.82596,128.6122
수성랜드2,1931,35.82595,128.61185
수성랜드건너,159,35.82974,128.61602
수성랜드앞,506,35.82932,128.61501
수성롯데캐슬건너,1020,35.85397,128.62003
수성롯데캐슬더퍼스트앞,1874,35.85476,128.61094
수성롯데캐슬앞,3445,35.8541,128.62029
수성못건너,445,35.82629,128.61673
수성못앞,418,35.8263,128.6178
수성못오거리1,1641,35.82654,128.61013
수성못오거리2,651,35.82661,128.61027
수성못오거리5,119,35.82565,128.60934
수성못코오롱하늘채,616,35.8238,128.61075
수성소방서1,296,35.8278,128.64397
수성소방서2,1169,35.82636,128.64377
수성시니어클럽앞,524,35.87271,128.64746
수성시장건너,357,35.8557,128.61738
수성시장네거리1,1093,35.85427,128.61597
수성시장네거리2,2292,35.85447,128.61549
수성시장앞,1134,35.85545,128.61712
수성아트피아건너,1021,35.83037,128.6257
수성아트피아앞,622,35.83037,128.62751
수성요양병원,62,35.84353,128.62475
수성월드메르디앙건너,117,35.83501,128.69798
수성월드메르디앙앞,78,35.83502,128.69808
수성초등학교,1526,35.83579,128.61163
수성태영데시앙건너,559,35.86242,128.6178
수성태영데시앙앞,316,35.86295,128.61795
수성하이츠,192,35.86045,128.61406
수정맨션앞,40,35.88758,128.57015
수창초등학교,936,35.87572,128.58218
숙천초교건너,9,35.87675,128.75238
숙천초교앞,229,35.87683,128.75249
숙천초교입구,218,35.87496,128.75134
숙천초교입구건너,109,35.8749,128.75252
스파밸리1,115,35.78697,128.63908
시립희망원,462,35.80442,128.51059
시민교회앞,51,35.87939,128.58639
시지(종점),249,35.8306,128.70311
시지대성유니드건너,32,35.83942,128.7236
시지대성유니드앞,71,35.8394,128.7235
시지보성아파트앞,3970,35.83812,128.71218
시지중학교,505,35.83357,128.70772
시지천마타운앞,1445,35.83429,128.70791
시청별관건너1,1047,35.89073,128.59782
시청별관건너2,795,35.88997,128.60019
시청별관앞(구.경북도청),2293,35.8908,128.5981
신기리1,6,35.66963,128.44301
신기리2,6,35.66973,128.44347
신기역(화성타운건너),1015,35.8665,128.70256
신기역(화성타운앞),634,35.86675,128.7023
신당동행정복지센터건너,1187,35.85933,128.49896
신당동행정복지센터앞,175,35.85907,128.49937
신당리2,26,35.79416,128.44176
신덕마을입구,57,35.88272,128.69077
신매광장건너,2656,35.84047,128.70704
신매광장앞,5242,35.84017,128.70699
신매시장,4924,35.83828,128.70906
신매역(3번출구),719,35.83854,128.70404
신매역(4번출구),131,35.83887,128.7044
신매초등학교건너,1493,35.83725,128.70879
신매초등학교앞,1039,35.83655,128.70869
신매태성아파트,679,35.83474,128.70556
신매태성아파트건너,224,35.83513,128.70577
신무동2,2,35.98583,128.67325
신생원건너,344,35.86473,128.73257
신생원앞,6,35.86487,128.73265
신서롯데캐슬레전드서편건너,400,35.87027,128.72372
신서롯데캐슬레전드서편앞,142,35.87057,128.72398
신서성당건너,166,35.86492,128.72808
신서성당앞,305,35.86471,128.7276
신성교,460,35.87532,128.60806
신성에스앤티건너,95,35.8724,128.47028
신성에스앤티앞,101,35.87284,128.47031
신성중공업건너,43,35.6337,128.42804
신세계병원건너,5402,35.89817,128.61409
신세계병원앞,3864,35.89813,128.61338
신세계주유소건너,66,35.81752,128.61359
신세계주유소앞,751,35.81656,128.61394
신암건영캐스빌건너,300,35.87809,128.61833
신암건영캐스빌앞,62,35.87803,128.61845
신암보성아파트건너,391,35.88753,128.62503
신암보성아파트앞,388,35.88746,128.62491
신암초등학교건너,2887,35.88259,128.6124
신용보증기금앞,488,35.87802,128.72824
신천3동행정복지센터건너,209,35.87422,128.62369
신천3동행정복지센터앞,2497,35.87521,128.62343
신천3치안센터건너,992,35.86987,128.6201
신천3치안센터앞,1861,35.87002,128.62015
신천LH아파트건너,1147,35.874,128.61394
신천LH아파트앞,433,35.87409,128.61388
신천교1,592,35.87318,128.60973
신천교2,119,35.87328,128.60985
신천시장건너,660,35.86586,128.61814
신천시장앞,410,35.86516,128.61818
신천역(2번출구),1284,35.87448,128.61672
신천역(3번출구),607,35.87434,128.61688
신천역(4번출구),1309,35.87276,128.61855
신천역(5번출구),1192,35.87325,128.61838
신천초등학교앞,43,35.87188,128.62303
신평동1,180,35.87687,128.68462
신평동2,90,35.87628,128.68463
신평리네거리1,3501,35.8686,128.55539
신평리네거리2,3664,35.86843,128.55514
신평리주유소건너,179,35.864,128.55867
신평리주유소앞,168,35.86409,128.55858
신흥버스,368,35.83515,128.4931
실내체육관건너,752,35.89183,128.60255
실내체육관앞,421,35.89182,128.60255
심인고등학교건너,1190,35.85018,128.58117
심인고등학교앞,1410,35.8508,128.58144
쌍계리,3315,35.70188,128.46729
쌍용머티리얼,74,35.83099,128.50736
아너스월성앞,346,35.82175,128.52906
아멕스,32,35.82317,128.51126
아멕스건너,7,35.8233,128.5117
아양교1,920,35.89049,128.6428
아양교2,4492,35.89076,128.64269
아양교3,10835,35.89031,128.64136
아양교4,1029,35.89016,128.6418
아양교역(1번출구),17598,35.8871,128.63949
아양교역(2번출구),6007,35.8871,128.63988
아양아트센터건너,736,35.88031,128.65215
아양아트센터앞,296,35.88005,128.65228
아주철강건너,3,35.87317,128.46671
안심고가교하부1,165,35.879,128.70167
안심교(반야월방향),5105,35.86013,128.71669
안심도서관1(서편),78,35.85991,128.69972
안심신우타운앞,905,nan,nan
안심역(1번출구),72,35.87241,128.73357
안심역(4번출구),1324,35.87156,128.73499
안심역(5번출구),9813,35.87164,128.73468
안심역코오롱하늘채앞,185,35.86617,128.73294
안심주공1단지건너,827,35.86724,128.69773
안심주공1단지앞,361,35.86704,128.69767
안심주공2단지앞,1174,35.86688,128.69959
안심중학교건너,2350,35.86597,128.70748
안심중학교앞,799,35.86609,128.71089
안심효성타운건너,2546,35.87201,128.71254
안심효성타운앞,1061,35.87213,128.71211
안지랑골입구,118,35.83051,128.57372
안지랑골입구건너,34,35.8314,128.57402
안지랑네거리1,3060,35.839,128.57531
안지랑네거리2,4788,35.83922,128.57526
앞산공원,1071,35.83137,128.58857
앞산공원관리사무소건너,1,35.82875,128.58881
앞산공원관리사무소앞,1010,35.82873,128.5888
앞산궁도장건너,64,35.82824,128.56089
앞산별자리체험학습장2,585,35.8329,128.57137
앞산빨래터공원,68,35.83265,128.56486
앞산자락카페마실건너,49,35.83167,128.56694
앞산자락카페마실앞,343,35.83212,128.56883
앞산청구제네스건너,1677,35.82667,128.54786
앞산청구제네스앞,827,35.82701,128.54842
앞산태왕아너스건너,71,35.83718,128.59522
앞산태왕아너스앞,6,35.83781,128.5952
앞산힐스테이트건너,546,35.8409,128.6011
앞산힐스테이트앞,238,35.84068,128.60124
약령시건너(동성로입구),7257,35.86784,128.5937
약령시앞,21153,35.86897,128.5936
약령시입구,570,35.86638,128.58928
약사회관앞,59,35.8468,128.61747
약산온천입구,63,nan,nan
양지마을건너,247,35.94566,128.54416
양지마을앞,15,35.94617,128.54463
어린이회관건너1,2775,35.84743,128.62453
어린이회관건너2,181,35.84628,128.62346
어린이회관앞,727,35.84748,128.62505
에이스이노텍앞,18,35.87058,128.46705
에코테마파크대구숲남문건너,13,35.79408,128.62907
에코테마파크대구숲남문앞,109,35.79325,128.62925
에코테마파크대구숲앞,107,35.79577,128.6273
엑스코건너,550,35.90781,128.6106
엑스코앞,131,35.90828,128.61246
엘디스리젠트호텔건너,371,35.86608,128.58674
엘디스리젠트호텔앞,1522,35.86598,128.58525
여성메디파크,936,35.85483,128.62521
역전시장건너,1026,35.87544,128.62092
역전시장앞,404,35.87517,128.62022
연암네거리1,1322,35.90182,128.59738
연암네거리2,220,35.90193,128.59738
연암네거리3,985,35.90219,128.59899
연호동화훼단지1,2092,35.84534,128.67377
연호동화훼단지2,425,35.8457,128.67378
연호역(3번출구),0,35.84554,128.67206
연호지,143,35.83957,128.68469
연호지건너,2027,35.83902,128.68493
영남고등학교건너,6666,35.81967,128.53682
영남고등학교앞,1577,35.82122,128.53518
영남네오빌건너,414,35.94207,128.5599
영남네오빌비스타,605,35.84195,128.53262
영남네오빌앞,300,35.94189,128.5601
영남우방타운1차건너,80,35.85531,128.51717
영남우방타운1차앞,155,35.85507,128.51778
영남이공대학건너,1609,35.84628,128.58003
영남이공대학앞,594,35.84642,128.58007
영남일보건너,249,35.86911,128.62648
영남일보앞,1006,35.86819,128.62612
영대병원역,1764,35.84425,128.58838
영대병원역(3번출구),2766,35.84479,128.58913
영진고등학교건너,1463,35.89351,128.62002
영진고등학교앞,7481,35.89291,128.62134
영진산업,0,35.82797,128.4999
영진전문대학정문건너,2139,nan,nan
영진전문대학정문앞,1659,nan,nan
영진전문대학후문건너,2602,nan,nan
영진전문대학후문앞,6958,nan,nan
영풍열처리건너,22,35.6811,128.45769
영화,42,nan,nan
오성아파트,1092,35.84756,128.67394
오페라삼정그린코아APT,2231,35.88465,128.59071
오페라하우스건너,252,35.88277,128.59263
오페라하우스앞,533,35.88289,128.59289
옥분리(구진터),0,35.75826,128.65136
옥분리1,47,35.75216,128.64985
옥포LH천년나무3단지앞,56,35.77917,128.43835
옥포간경리1,526,35.79034,128.47107
옥포간경리2,504,35.79028,128.47147
옥포농협,77,35.7888,128.46232
옥포농협2,95,35.78869,128.46236
옥포농협강림지소건너,251,35.77906,128.43017
옥포농협강림지소앞,126,35.77962,128.43158
옥포농협건너,99,35.78819,128.46232
옥포농협앞,63,35.78823,128.46182
옥포무지개마을앞,43,35.79447,128.45416
옥포벚꽃길1,0,35.78395,128.47674
옥포주유소앞,56,35.78798,128.45982
옥포초등학교건너,272,35.78915,128.4643
옥포초등학교앞,1284,35.78881,128.46409
온누리교회,16,35.92065,128.55136
올림픽기념관건너,2524,35.83397,128.54099
올림픽기념관앞,949,35.83391,128.54112
와룡공원건너,218,35.85845,128.4999
와룡공원앞,98,35.85857,128.49998
와룡시장건너,70,35.85612,128.4999
와룡시장앞,5953,35.8556,128.49891
용계동1,14,35.87873,128.6861
용계동2,16,35.87883,128.68622
용계동3,82,35.8805,128.68785
용계삼거리1,2666,35.87549,128.68453
용계삼거리2,875,35.87564,128.6832
용계삼거리3,360,35.87506,128.68493
용계삼거리4,117,35.87479,128.68403
용계역(1번출구),1026,35.8766,128.6807
용계역(2번출구),595,35.87637,128.68067
용금공단건너,141,35.68106,128.4644
용금공단앞,33,35.68086,128.46438
용산1동행정복지센터건너,542,35.85554,128.53045
용산1동행정복지센터앞,624,35.85504,128.53074
용산2동행정복지센터건너,2333,35.8589,128.52302
용산2동행정복지센터앞,1538,35.85866,128.52205
용산네거리1,1810,35.84929,128.53147
용산네거리2,3521,35.84961,128.53164
용산역(1번출구),114,35.84904,128.52727
용산역(2번출구),1376,35.84873,128.52789
용산종합큰시장건너,334,35.85795,128.53048
용산종합큰시장앞,1026,35.85722,128.53066
용연사시설집단지구앞,0,35.75371,128.5067
우록리(선흥사입구),0,35.7249,128.65256
우록리(종점),30,35.72259,128.6433
우미린아파트앞,6,35.69348,128.46497
우방강촌마을건너,562,35.8767,128.66931
우방강촌마을앞,1839,35.8763,128.6695
우방금탑아파트(서편),861,35.85448,128.65293
우방드림시티건너,1575,35.84661,128.53733
우방드림시티앞,670,35.84599,128.53695
우방만촌하이츠건너,546,35.86872,128.63137
우방만촌하이츠앞,1304,35.86793,128.63098
우방송현하이츠,67,35.82561,128.54173
우방송현하이츠건너,16,35.82582,128.5423
우방신세계타운앞,53,35.85189,128.6088
우방신천지타운건너,399,35.83792,128.64018
우방신천지타운앞,522,35.83814,128.64038
우방아파트삼거리,386,35.84955,128.65669
우방죽전타운건너,844,35.85126,128.53048
우방죽전타운앞1,281,35.8512,128.53061
우방죽전타운앞2,162,35.85031,128.5307
우방청솔맨션건너,2062,35.85463,128.63934
우방청솔맨션앞,3620,35.85525,128.64025
욱수초등학교건너,1860,35.83185,128.70721
욱수초등학교앞,778,35.83068,128.70693
운암지공원2,89,35.93185,128.56476
운암초등학교건너,665,35.93629,128.56473
운암초등학교앞,71,35.93624,128.56468
웃갈미마을건너,0,35.9533,128.69861
원대네거리,28,35.88555,128.57282
원대시장건너,1353,35.8856,128.57403
원대시장앞,3529,35.88571,128.57427
원대역1,7542,35.88802,128.57373
원대역2,1412,35.88794,128.57335
원대오거리북편1,997,35.88875,128.57625
원대오거리북편2,131,35.88889,128.57635
원불교앞,244,35.92773,128.64151
월곡네거리,401,35.80884,128.54794
월광수변공원,215,35.79848,128.54879
월드컵삼거리앞,678,35.84164,128.6861
월배농협대덕지점건너,328,35.8127,128.54544
월배시장건너,3092,35.81489,128.52703
월배시장앞,290,35.81439,128.52591
월배쌍용예가건너,90,35.81642,128.51765
월배쌍용예가앞,142,35.81659,128.5176
월배아이파크1차앞,109,35.81493,128.51584
월배아이파크2차건너,51,35.81688,128.5105
월배아이파크2차앞,709,35.81695,128.51066
월배역(3번출구),2978,35.81682,128.53206
월배역(4번출구),960,35.81692,128.53181
월배이안아파트앞,632,35.81972,128.52082
월배중학교건너,326,35.81467,128.53498
월배중학교앞,420,35.8139,128.53592
월배차량기지건너,300,35.81541,128.51295
월배초등학교건너,1073,35.81512,128.52823
월배힐스테이트건너,135,35.81819,128.51983
월배힐스테이트앞,307,35.81838,128.51987
월성1동행정복지센터건너,1025,35.81979,128.52263
월성1동행정복지센터앞,192,35.81968,128.52269
월성2동행정복지센터건너,1065,35.83092,128.52763
월성2동행정복지센터앞,1552,35.83109,128.52825
월성e-편한세상건너,2111,35.82467,128.53131
월성e-편한세상앞,1922,35.82394,128.53173
월성영남맨션앞,132,35.82403,128.53477
월성자이앞,306,35.82086,128.52588
월성주공2단지앞,756,35.82849,128.52771
월성주공3단지,615,35.83244,128.53119
월성주공4단지건너,1519,35.83131,128.53348
월성주공4단지앞1,317,35.83251,128.53126
월성주공4단지앞2,2126,35.83138,128.53268
월성주공5단지앞,3250,35.83215,128.53663
월성청구코아건너,708,35.82752,128.5318
월성청구코아앞,1792,35.82766,128.53173
월성코오롱하늘채건너,96,35.82355,128.52244
월성코오롱하늘채앞,368,35.82329,128.52251
월성푸르지오앞,1216,35.82765,128.52825
월촌고가교1,89,35.8151,128.54897
월촌고가교2,34,35.81475,128.54864
월촌역(6번출구),882,35.8247,128.54643
월촌역(7번출구),2047,35.82444,128.54595
월촌역(7번출구)1,65,35.82477,128.54625
월촌초등학교건너,393,35.81552,128.54389
월촌초등학교앞,151,35.81555,128.54385
위생처리장1,58,35.88434,128.53408
위생처리장2,428,35.88327,128.53397
위천1리앞,15,35.76195,128.40095
위천삼거리(논공방향),13,35.76003,128.39905
위천삼거리(현풍방향),59,35.7597,128.39869
유가읍사무소건너,111,35.69351,128.45986
유가읍사무소앞,1337,35.6937,128.45974
유가차천,5,35.67449,128.44827
유가차천1,27,35.67371,128.4484
유니버시아드레포츠센터건너,1201,35.92836,128.59916
유니버시아드레포츠센터앞,291,35.92796,128.59876
유니버시아드선수촌2단지건너,821,35.91669,128.60256
유니버시아드선수촌2단지앞,665,35.91657,128.60275
유림물산,228,35.83349,128.50741
유신섬유네거리1,82,35.7335,128.46768
유신섬유네거리2,110,35.73247,128.46753
유천교(유천치안센터건너),4958,35.81154,128.51694
유천교(유천치안센터앞),3719,35.81153,128.51715
유천교1,1465,35.81158,128.51458
유천교2,6728,35.81148,128.51422
유천초등학교앞,24,35.8119,128.51349
유천포스코건너,264,35.81433,128.51024
유천포스코앞,2622,35.81437,128.50915
유통단지회차지,70,35.90816,128.60613
유통단지회차지2,23,35.90732,128.60577
육상진흥센터건너,8,35.82935,128.6809
육상진흥센터앞,106,35.82915,128.6791
육신사,5,35.90818,128.41707
율금초등학교건너,30,35.86191,128.69277
율금초등학교앞,281,35.86192,128.69249
율원중학교건너,29,35.86154,128.70107
율원중학교앞,164,35.86141,128.70124
율원초등학교건너,900,35.86503,128.70154
율원초등학교앞,198,35.86516,128.70136
율하고가교1,433,35.87012,128.69304
율하근린공원건너,2234,35.8682,128.69175
율하롯데캐슬탑클래스건너,689,35.86701,128.69261
율하롯데캐슬탑클래스앞,592,35.8672,128.69291
율하역(2번출구),1486,35.86903,128.69171
율하역(4번출구),1587,35.86844,128.69399
율하역(5번출구),332,35.86912,128.69367
율하체육공원앞,132,35.86064,128.69517
율하휴먼시아5단지건너,1027,35.86398,128.69062
율하휴먼시아5단지앞,148,35.86396,128.69073
율하휴먼시아6단지건너,208,35.86378,128.69376
율하휴먼시아6단지앞,101,35.86386,128.69455
율하휴먼시아8단지앞,148,35.86349,128.69905
율하휴먼시아9단지앞,99,35.86328,128.69903
은하타운건너,794,35.87531,128.6745
은하타운앞,756,35.87563,128.67458
은행APT입구,84,35.80717,128.54959
이곡1동행정복지센터건너,194,35.851,128.51071
이곡1동행정복지센터앞,1668,35.85143,128.51019
이곡양수장건너,29,35.9323,128.60393
이곡양수장앞,559,35.93229,128.60371
이곡역(3번출구),473,35.84862,128.51588
이곡장미공원건너,370,35.85765,128.51544
이곡장미공원앞,139,35.85748,128.51531
이노밸리로1,74,35.8779,128.72153
이노밸리로2,133,35.87774,128.72184
이마트경산점,2613,35.83622,128.71813
이마트반야월점건너,287,35.86925,128.72852
이마트반야월점앞,437,35.86929,128.72789
이마트월배점건너,1539,35.81506,128.52353
이마트월배점앞,797,35.81485,128.52377
이마트칠성점앞,938,35.88456,128.59037
이마트트레이더스건너,1920,35.89066,128.55626
