START_X,START_Y,ARRIVE_X,ARRIVE_Y
START_X,START_,ARRIVE_X,ARRIVE_
35.887816,128.62489,35.880105,128.641969
35.941506,128.54455,35.921168,128.603381
35.865961,128.61819,35.844951,128.576128
35.819826,128.54457,35.862608,128.550338
35.917816,128.28802,35.995975,128.397395
35.842116,128.53078,35.823813,128.534556
35.9467,128.553793,35.936968,128.551025
35.830805,128.55156,35.834135,128.537361
35.87762,128.607455,35.870755,128.620625
35.936991,128.56737,35.891091,128.59191
35.84402,128.579941,35.842168,128.55484
35.829746,128.63195,35.852175,128.620729
35.866408,128.59990,35.822712,128.525263
35.826788,128.53124,35.833318,128.554596
35.879425,128.56724,35.859466,128.617205
35.852408,128.57202,35.844846,128.59803
35.838198,128.53042,35.836493,128.520556
35.945185,128.54762,35.928621,128.549308
35.87822,128.608263,35.875813,128.571155
35.875758,128.57123,35.870851,128.595696
35.839108,128.57532,35.847616,128.57684
35.844885,128.56892,35.947666,128.549026
35.871461,128.49689,35.839981,128.49165
35.924555,128.59757,35.896618,128.611346
35.88025,128.595968,35.884698,128.584486
35.845941,128.61687,35.85939,128.624121
35.858858,128.62266,35.862761,128.68935
35.824483,128.52552,35.871892,128.565264
35.842045,128.53316,35.85045,128.617746
35.931526,128.55491,35.836518,128.58173
35.865816,128.59994,35.862553,128.547773
35.84709,128.537543,35.888691,128.59062
35.87369,128.49739,35.858955,128.514538
35.866316,128.63555,35.872568,128.562825
35.866884,128.59986,35.84986,128.533551
35.860852,128.52364,35.824602,128.546319
35.842614,128.48642,35.835859,128.539274
35.865299,128.59450,35.864952,128.613758
35.818391,128.51664,35.798731,128.530995
35.818896,128.51676,35.820835,128.529415
35.842633,128.57135,35.861203,128.54965
35.932196,128.55198,35.923715,128.54443
35.874263,128.57118,35.884576,128.573868
35.875621,128.56645,35.9009,128.59565
35.900806,128.59624,35.892423,128.609338
35.838878,128.53708,35.842991,128.58
35.855295,128.50869,35.82725,128.53139
35.818533,128.53683,35.808851,128.515908
35.816703,128.53548,35.816703,128.535488
35.837088,128.55368,35.843558,128.532545
35.843515,128.53247,35.912921,128.542438
35.923716,128.54442,35.932795,128.548736
35.894741,128.61170,35.850263,128.537981
35.837791,128.5578,35.850993,128.573323
35.865305,128.59725,35.870103,128.598605
35.807075,128.54372,35.839075,128.558276
35.932401,128.55058,35.838088,128.544595
35.85182,128.54106,35.856956,128.5464
35.841078,128.53706,35.869838,128.602015
35.837855,128.55737,35.841108,128.53682
35.932512,128.56221,35.925465,128.548943
35.81304,128.545935,35.812896,128.529556
35.81824,128.536626,35.808061,128.550435
35.856786,128.58168,35.8887,128.56343
35.837073,128.55493,35.83697,128.6147
35.837483,128.53744,35.992655,128.804306
35.855078,128.59365,35.885765,128.63983
35.840516,128.62239,35.861663,128.592673
35.834483,128.62322,35.824858,128.637067
35.82239,128.641226,35.838602,128.622521
35.632393,128.41981,35.652856,128.41586
35.640815,128.42420,35.655385,128.417351
35.869515,128.55009,35.87901,128.627205
35.879493,128.63001,35.871393,128.565835
35.841795,128.60426,35.846845,128.591323
35.655808,128.41703,35.690278,128.453781
35.696135,128.44595,35.725188,128.449353
35.728983,128.44517,35.850643,128.487558
35.870605,128.59103,35.86645,128.63794
35.926708,128.54736,35.906133,128.540366
35.884333,128.55700,35.883988,128.56829
35.850985,128.62076,35.86531,128.603203
35.948865,128.57638,35.947976,128.555205
35.948638,128.55490,35.934115,128.555883
35.888498,128.59145,35.82264,128.533193
35.852811,128.59841,35.871444,128.628986
35.836898,128.55399,35.84591,128.57692
35.864921,128.59588,35.854351,128.534248
35.865987,128.59121,35.822665,128.639347
35.826677,128.62474,35.883833,128.60636
35.877151,128.68253,35.87312,128.62767
35.87614,128.624475,35.94962,128.566571
35.913606,128.54695,35.94269,128.572215
35.879337,128.62998,35.843323,128.63867
35.944828,128.54621,35.925263,128.550291
35.868617,128.57097,35.837001,128.716238
35.839957,128.62275,35.83856,128.55219
35.930008,128.55788,35.904473,128.541005
35.849427,128.65195,35.814013,128.615949
35.867518,128.55553,35.857968,128.540816
35.832016,128.61115,35.820972,128.632999
35.842747,128.59409,35.831935,128.558414
35.870163,128.55394,35.90443,128.540946
35.839117,128.56398,35.838218,128.553608
35.843568,128.53403,35.850697,128.516203
35.84099,128.556041,35.817881,128.520709
35.846064,128.56667,35.839354,128.570264
35.838889,128.57639,35.907279,128.619828
35.853793,128.62315,35.870296,128.627215
35.837261,128.61663,35.829515,128.610913
35.829886,128.60821,35.841646,128.57318
35.855238,128.50850,35.860375,128.52191
35.857065,128.61111,35.86041,128.561545
35.838716,128.57975,35.81875,128.54818
35.854166,128.62116,35.847055,128.585498
35.861505,128.56118,35.85778,128.557751
35.868765,128.57099,35.841401,128.5731
35.845251,128.59164,35.85103,128.5975
35.875331,128.61734,35.887365,128.59629
35.81696,128.538236,35.810963,128.516018
35.815791,128.52095,35.80734,128.524543
35.809536,128.52660,35.861226,128.56891
35.867041,128.60003,35.86133,128.646141
35.856656,128.64043,35.867773,128.599805
35.867133,128.59987,35.885068,128.58243
35.913623,128.54669,35.94817,128.548663
35.93072,128.544388,35.941861,128.560711
35.913535,128.54684,35.925776,128.545503
35.925796,128.54550,35.942808,128.54354
35.887436,128.64041,35.871739,128.571015
35.870483,128.57116,35.842413,128.617733
35.84199,128.572368,35.864336,128.562061
35.860588,128.54637,35.90147,128.511753
35.858223,128.52948,35.861063,128.585626
35.939718,128.55576,35.900323,128.544041
35.918106,128.54265,35.891831,128.566186
35.943563,128.56092,35.900991,128.612885
35.863035,128.62665,35.855844,128.551718
35.87657,128.600487,35.859824,128.616553
35.864589,128.57129,35.812699,128.521564
35.813644,128.52279,35.811571,128.543068
35.833356,128.53792,35.859167,128.500328
35.870608,128.55538,35.859161,128.507006
35.846746,128.53073,35.853288,128.545771
35.841591,128.58270,35.867131,128.571001
35.855921,128.55201,35.84578,128.537081
35.87408,128.476908,35.859985,128.469588
35.841683,128.57303,35.85245,128.590733
35.925513,128.54803,35.85693,128.5903
35.952228,128.56536,35.93649,128.546533
35.897663,128.60607,35.847481,128.594925
35.857345,128.53064,35.875223,128.48128
35.860966,128.61764,35.831791,128.627966
35.850951,128.53966,35.855967,128.552442
35.862634,128.55646,35.887201,128.588526
35.855716,128.49367,35.859018,128.505745
35.843833,128.53384,35.80923,128.523085
35.818001,128.53854,35.810621,128.546518
35.839996,128.53052,35.85286,128.505756
35.841348,128.49024,35.866695,128.571008
35.877558,128.59591,35.854598,128.610493
35.864705,128.59835,35.848515,128.600686
35.865768,128.59967,35.854691,128.613628
35.873141,128.47991,35.867241,128.494701
35.838975,128.49040,35.858986,128.508983
35.835599,128.61672,35.825927,128.621651
35.85556,128.491785,35.852976,128.53058
35.81777,128.538721,35.834558,128.594081
35.889663,128.64222,35.893321,128.640918
35.866793,128.71356,35.874249,128.728329
35.854591,128.61136,35.88285,128.622115
35.851775,128.49097,35.863983,128.437335
35.838523,128.48815,35.855316,128.492238
35.824731,128.62234,35.8423,128.69867
35.844919,128.69599,35.864686,128.598454
35.853761,128.50504,35.902956,128.51246
35.870713,128.63356,35.816555,128.64162
35.823558,128.64253,35.834548,128.6297
35.872671,128.71507,35.842281,128.529403
35.877388,128.60333,35.86026,128.698848
35.879545,128.65434,35.875555,128.717185
35.841433,128.48974,35.858153,128.558653
35.868081,128.49367,35.849743,128.5157
35.852,128.50546,35.873225,128.47742
35.834496,128.62216,35.833816,128.622082
35.86533,128.600063,35.84078,128.571413
35.840648,128.61508,35.834358,128.596581
35.825053,128.62217,35.873712,128.634506
35.805741,128.50507,35.840776,128.54445
35.856315,128.55372,35.850871,128.589651
35.840855,128.60268,35.85922,128.591835
35.876846,128.62881,35.88181,128.617478
35.882645,128.62104,35.884308,128.659493
35.858053,128.58588,35.840726,128.56775
35.855271,128.60635,35.862079,128.607102
35.867721,128.59760,35.884421,128.632153
35.871208,128.62797,35.850496,128.620598
35.882246,128.61902,35.918131,128.596608
35.852373,128.57148,35.875606,128.585163
35.862068,128.60715,35.860403,128.626753
35.839768,128.62347,35.840475,128.58293
35.855531,128.51595,35.842108,128.530541
35.8417,128.534166,35.840436,128.52917
35.899551,128.59618,35.877703,128.60314
35.871935,128.62876,35.874481,128.62877
35.693446,128.45531,35.728971,128.445183
35.874228,128.58767,35.860458,128.59227
35.85335,128.591585,35.87018,128.598615
35.866071,128.58976,35.874016,128.587625
35.866127,128.58964,35.86237,128.549299
35.838963,128.62248,35.852996,128.5306
35.84611,128.527423,35.818161,128.538
35.921031,128.59824,35.94248,128.63774
35.698234,128.45701,35.69108,128.452319
35.691986,128.46026,35.729426,128.436715
35.865135,128.61040,35.874978,128.595946
35.866024,128.56029,35.868726,128.609612
35.865805,128.5927,35.845978,128.534003
35.861111,128.56883,35.839286,128.59991
35.815513,128.64187,35.831906,128.626888
35.815284,128.53890,35.804978,128.498788
35.843538,128.53302,35.870196,128.554126
35.835098,128.62788,35.862246,128.624188
35.866738,128.59279,35.857286,128.452068
35.910858,128.64107,35.922898,128.639488
35.838558,128.7053,35.832933,128.729556
35.863321,128.57177,35.868081,128.568583
35.69689,128.444436,35.692236,128.458038
35.693465,128.45523,35.783261,128.433736
35.880408,128.59278,35.834798,128.585391
35.840726,128.57817,35.863096,128.62564
35.84603,128.536874,35.815721,128.519402
35.840291,128.61785,35.843426,128.593685
35.870158,128.55431,35.870278,128.554491
35.852283,128.54340,35.859056,128.623676
35.891316,128.63939,35.886101,128.650271
35.87194,128.563836,35.888495,128.56526
35.85554,128.494008,35.858215,128.461995
35.79925,128.490428,35.807643,128.511393
35.803088,128.50905,35.805166,128.539238
35.862933,128.62852,35.861303,128.638303
35.861486,128.56908,35.824323,128.549138
35.876288,128.63952,35.910256,128.640931
35.693107,128.46084,35.728759,128.444284
35.874828,128.48041,35.858971,128.491889
35.85776,128.633626,35.8533,128.606031
35.819771,128.52082,35.814603,128.526869
35.814808,128.52744,35.819489,128.5398
35.692582,128.46087,35.68073,128.465441
35.847061,128.59040,35.864926,128.595551
35.877658,128.61873,35.86958,128.620161
35.837291,128.53933,35.836626,128.536977
35.837271,128.53991,35.821533,128.635156
35.866026,128.59096,35.834225,128.602806
35.93179,128.556251,35.942973,128.560646
35.691342,128.46525,35.730895,128.439887
35.879076,128.54285,35.891851,128.57411
35.886236,128.55759,35.91926,128.551156
35.856931,128.59106,35.875048,128.554894
35.851408,128.62356,35.878981,128.627096
35.865944,128.59210,35.863301,128.577508
35.818183,128.54408,35.839863,128.530713
35.893268,128.58802,35.886123,128.594806
35.822251,128.51938,35.885251,128.573068
35.88065,128.549688,35.869285,128.49043
35.834258,128.61674,35.817368,128.64154
35.816,128.640856,35.837773,128.622315
35.838826,128.62242,35.849696,128.637208
35.858918,128.63346,35.885588,128.629281
35.807825,128.53577,35.79865,128.53099
35.879505,128.56722,35.852765,128.543795
35.864088,128.55601,35.874721,128.574941
35.84086,128.622968,35.918258,128.602675
35.867105,128.62417,35.87372,128.628731
35.867051,128.62652,35.875671,128.636625
35.801011,128.53231,35.814406,128.530293
35.815375,128.52932,35.840441,128.537111
35.873585,128.58206,35.851925,128.47805
35.891623,128.58972,35.887778,128.575381
35.894791,128.57116,35.918695,128.595983
35.83186,128.622318,35.822238,128.753941
35.863068,128.62398,35.925135,128.639491
35.85908,128.63744,35.850173,128.625343
35.843605,128.53537,35.855125,128.49843
35.843574,128.53069,35.854556,128.502345
35.840765,128.49034,35.813655,128.509363
35.926906,128.55172,35.930995,128.554606
35.863291,128.69800,35.875181,128.712393
35.858741,128.62828,35.848948,128.635915
35.81116,128.508391,35.85548,128.517258
35.854268,128.50345,35.868378,128.495669
35.858538,128.63420,35.838796,128.639865
35.855478,128.50274,35.860021,128.495238
35.822776,128.44727,35.820355,128.645696
35.840348,128.61745,35.830476,128.549456
35.854618,128.50501,35.85153,128.51828
35.888771,128.5683,35.883476,128.589485
35.813518,128.52045,35.82781,128.549048
35.878581,128.5435,35.881195,128.568606
35.848993,128.60962,35.83222,128.623328
35.832235,128.62336,35.82591,128.628041
35.831798,128.61107,35.854263,128.615605
35.846156,128.58966,35.844651,128.590626
35.879585,128.56733,35.870618,128.554963
35.879248,128.56187,35.887298,128.588646
35.889961,128.57980,35.888431,128.590686
35.85492,128.577148,35.833055,128.563113
35.871106,128.55845,35.857678,128.506203
35.868595,128.62752,35.868628,128.627478
35.86389,128.556235,35.868181,128.547738
35.833691,128.56036,35.83937,128.579863
35.880583,128.60911,35.892431,128.61806
35.851731,128.50677,35.857118,128.507389
35.85051,128.591191,35.825108,128.52703
35.863426,128.5571,35.858676,128.515391
35.862241,128.60717,35.85905,128.642485
35.847646,128.59575,35.845113,128.604341
35.836165,128.49027,35.936176,128.562465
35.818628,128.53925,35.863476,128.619581
35.858236,128.51549,35.855748,128.499798
35.869511,128.70532,35.877186,128.684538
35.852336,128.62358,35.863856,128.62814
35.841175,128.60887,35.844461,128.59449
35.859781,128.59765,35.843985,128.590393
35.921006,128.54656,35.877321,128.628613
35.863035,128.62470,35.83362,128.621353
35.864955,128.59765,35.861465,128.622763
35.866235,128.59953,35.841065,128.616171
35.838735,128.53713,35.85136,128.585918
35.855971,128.55178,35.863401,128.577318
35.869528,128.70516,35.865418,128.701471
35.873355,128.70394,35.88227,128.716951
35.86955,128.619976,35.877041,128.638141
35.830096,128.6168,35.857283,128.625516
35.851006,128.62621,35.822286,128.624726
35.845355,128.61882,35.869191,128.597581
35.862295,128.57225,35.86298,128.552356
35.85541,128.599101,35.882948,128.852671
35.874873,128.62787,35.868408,128.5998
35.83697,128.624126,35.837471,128.560378
35.865471,128.59986,35.834781,128.619721
35.842046,128.53340,35.83555,128.532006
35.808075,128.54422,35.857686,128.51553
35.883401,128.85459,35.881591,129.177133
35.866958,128.56987,35.840548,128.534775
35.841925,128.53727,35.851978,128.542575
35.842953,128.59688,35.841835,128.585873
35.834943,128.48954,35.831028,128.531306
35.899941,128.61537,35.911761,128.6208
35.836656,128.53906,35.824271,128.524833
35.867258,128.59753,35.839846,128.534626
35.843843,128.58244,35.843933,128.598253
35.896831,128.57459,35.893401,128.597655
35.86512,128.594721,35.854098,128.621813
35.803536,128.52932,35.856516,128.560221
35.85502,128.550645,35.822086,128.547858
35.840166,128.61768,35.894128,128.619238
35.884859,128.57331,35.866225,128.573775
35.859515,128.57556,35.853933,128.587386
35.817823,128.51432,35.858701,128.55719
35.851443,128.57292,35.854871,128.58299
35.813013,128.54599,35.809148,128.551501
35.815773,128.54664,35.820911,128.529346
35.858656,128.49588,35.854099,128.502925
35.855373,128.51241,35.862733,128.556203
35.840901,128.57910,35.864785,128.5982
35.867993,128.61803,35.86028,128.58136
35.856931,128.61373,35.847793,128.596775
35.855525,128.51261,35.855418,128.513843
35.873955,128.61626,35.864641,128.597966
35.922138,128.63939,35.897026,128.615588
35.846683,128.58973,35.864673,128.598281
35.840355,128.57466,35.812356,128.540593
35.856366,128.58582,35.861536,128.617698
35.824986,128.52696,35.833688,128.554351
35.83955,128.576195,35.830415,128.564046
35.878706,128.57132,35.880233,128.612723
35.880363,128.61353,35.885053,128.627133
35.890903,128.59813,35.818053,128.516238
35.89037,128.593355,35.884595,128.611565
35.839043,128.57704,35.82443,128.52559
35.831078,128.51955,35.833671,128.522241
35.857985,128.52121,35.858906,128.529998
35.860358,128.54451,35.861318,128.546648
35.864603,128.59958,35.837135,128.570538
35.8671,128.794913,35.865533,128.794689
35.858761,128.52143,35.827246,128.531233
35.878561,128.57133,35.879376,128.565451
35.879273,128.56553,35.865188,128.56206
35.818278,128.54410,35.825275,128.547611
35.847915,128.50729,35.851063,128.507353
35.861663,128.57228,35.860713,128.571538
35.861036,128.57314,35.858218,128.574336
35.881116,128.66628,35.880873,128.752281
35.86573,128.723988,35.808401,128.738751
35.87579,128.668418,35.870188,128.700145
35.862398,128.60683,35.863381,128.577495
35.837988,128.61684,35.86151,128.600073
35.82536,128.527415,35.810166,128.514005
35.817283,128.51716,35.804463,128.536525
35.869994,128.55488,35.856748,128.56097
35.859313,128.62663,35.85102,128.613328
35.83354,128.554606,35.806921,128.535765
35.836856,128.57988,35.83848,128.598661
35.869296,128.59372,35.89092,128.619796
35.830605,128.70688,35.837191,128.625463
35.868496,128.70514,35.863251,128.697983
35.833151,128.62331,35.854563,128.585794
35.860638,128.60065,35.859008,128.57915
35.805698,128.53570,35.81656,128.537801
35.840288,128.61985,35.851273,128.595001
35.884421,128.61371,35.893466,128.605151
35.875708,128.62885,35.886586,128.63886
35.879891,128.66913,35.87899,128.718391
35.87492,128.679236,35.868575,128.699858
35.88281,128.66247,35.862765,128.646155
35.87793,128.730411,35.879711,128.62995
35.881375,128.66513,35.863456,128.69623
35.86351,128.577768,35.865943,128.591091
35.825166,128.52715,35.810023,128.513891
35.849828,128.59660,35.90077,128.594491
35.876485,128.63960,35.853958,128.642011
35.862686,128.64431,35.87688,128.559475
35.87853,128.654775,35.84358,128.632003
35.876668,128.66923,35.842198,128.57857
35.863535,128.69629,35.872701,128.704405
35.825151,128.52736,35.81886,128.536506
35.824041,128.52605,35.85414,128.505356
35.840346,128.62373,35.892471,128.592385
35.89342,128.619093,35.845335,128.616688
35.897001,128.58935,35.896661,128.584245
35.879351,128.61026,35.924553,128.635516
35.877153,128.72184,35.878483,128.731206
35.863855,128.69636,35.883533,128.666563
35.888021,128.65437,35.910888,128.641241
35.821605,128.52896,35.813665,128.54702
35.849708,128.51582,35.85096,128.526528
35.848881,128.61607,35.841596,128.613583
35.882086,128.63036,35.885143,128.651985
35.889785,128.64265,35.874225,128.622421
35.891415,128.63929,35.881446,128.665355
35.878331,128.62706,35.878331,128.627063
35.879176,128.62727,35.860631,128.610183
35.868165,128.59982,35.855765,128.551663
35.839146,128.62234,35.861268,128.62265
35.86152,128.617858,35.87376,128.725351
35.874256,128.62881,35.878391,128.67411
35.859368,128.62386,35.887069,128.588533
35.886388,128.58823,35.887446,128.563993
35.847514,128.54442,35.867503,128.559838
35.871093,128.55843,35.887361,128.570206
35.862426,128.62400,35.855911,128.520953
35.892818,128.62281,35.889496,128.6476
35.88089,128.730776,35.884748,128.71935
35.88087,128.629253,35.896478,128.637788
35.88606,128.574439,35.851783,128.541159
35.870518,128.62687,35.881223,128.626283
35.876116,128.62712,35.822913,128.642525
35.889761,128.64782,35.879568,128.670105
35.855771,128.55180,35.8411,128.600411
35.871081,128.48867,35.852075,128.491803
35.877523,128.47739,35.861626,128.502381
35.87099,128.595186,35.88057,128.651313
35.87957,128.670103,35.861308,128.688448
35.845595,128.59838,35.847115,128.612753
35.870901,128.60071,35.892509,128.594701
35.879165,128.62745,35.886126,128.58874
35.88097,128.642646,35.87261,128.637666
35.870771,128.59611,35.878371,128.555018
35.864768,128.59832,35.860213,128.565008
35.879548,128.58771,35.871818,128.592979
35.873213,128.58220,35.841491,128.577351
35.8509,128.57323,35.888285,128.572861
35.862835,128.697,35.873008,128.725225
35.859503,128.61866,35.843006,128.707131
35.840031,128.62233,35.853961,128.464209
35.854265,128.50660,35.867271,128.571111
35.83526,128.620493,35.830986,128.613441
35.873101,128.59991,35.808585,128.554348
35.826546,128.54759,35.83595,128.571296
35.870478,128.59716,35.819363,128.53867
35.879351,128.56549,35.88847,128.570463
35.822381,128.54588,35.829685,128.561445
35.857796,128.55831,35.84343,128.534571
35.841913,128.53345,35.853428,128.504973
35.837216,128.53668,35.854246,128.595233
35.834921,128.56869,35.838256,128.56025
35.855006,128.59227,35.867203,128.599823
35.86223,128.606668,35.861176,128.627395
35.839203,128.57651,35.850888,128.57315
35.845033,128.59724,35.872213,128.595855
35.856453,128.58486,35.81992,128.529218
35.834931,128.56472,35.693263,128.463138
35.857461,128.57429,35.83783,128.561956
35.84322,128.598135,35.844315,128.61684
35.844826,128.58010,35.873825,128.62724
35.840855,128.59866,35.823413,128.552508
35.837448,128.53908,35.821765,128.530985
35.819366,128.64398,35.841015,128.622961
35.826676,128.62860,35.843636,128.69416
35.87527,128.678945,35.863933,128.615083
35.864808,128.62504,35.865795,128.599786
35.866831,128.61038,35.890201,128.603216
35.860301,128.62433,35.854946,128.629573
35.859023,128.62804,35.841,128.610045
35.85939,128.624131,35.865368,128.599616
35.858948,128.63831,35.870055,128.632825
35.852125,128.58431,35.806923,128.52043
35.856585,128.62539,35.819256,128.64582
35.859498,128.62414,35.878611,128.612183
35.877658,128.61585,35.877658,128.615866
35.859303,128.62438,35.859918,128.604221
35.841045,128.60459,35.863266,128.699508
35.825835,128.62946,35.838945,128.709385
35.835295,128.62381,35.817655,128.533495
35.869009,128.60665,35.848251,128.532683
35.83173,128.507405,35.831777,128.507444
35.816311,128.52667,35.80348,128.492475
35.917713,128.54829,35.925438,128.547488
35.883078,128.59128,35.880401,128.614353
35.84936,128.539365,35.857508,128.53062
35.804648,128.5012,35.808918,128.510976
35.864566,128.61804,35.837771,128.55501
35.890678,128.59020,35.904531,128.613498
35.87493,128.608683,35.881961,128.593259
35.807921,128.51889,35.731021,128.442198
35.837018,128.54906,35.837116,128.579691
35.905598,128.60416,35.897131,128.615063
35.87844,128.610421,35.85829,128.521091
35.875313,128.62879,35.882523,128.63483
35.866738,128.5996,35.73157,128.440208
35.781938,128.44206,35.819063,128.472155
35.805201,128.50259,35.779653,128.431346
35.838936,128.61668,35.86463,128.594643
35.831828,128.62347,35.838848,128.536873
35.72834,128.438976,35.730606,128.445845
35.872963,128.65960,35.887814,128.59291
35.843941,128.62416,35.838585,128.576941
35.87005,128.632878,35.874681,128.644675
35.781556,128.43579,35.797401,128.495568
35.841425,128.58262,35.876413,128.603968
35.870211,128.6271,35.872563,128.562895
35.818603,128.63886,35.824641,128.624164
35.858941,128.63321,35.90728,128.61985
35.875328,128.67875,35.887036,128.661551
35.803376,128.49814,35.802078,128.508813
35.848673,128.53790,35.849041,128.537541
35.852945,128.54449,35.847258,128.585643
35.930511,128.54493,35.893765,128.619731
35.865198,128.59234,35.875285,128.59429
35.867416,128.59359,35.846838,128.590356
35.843898,128.60402,35.857476,128.614356
35.825358,128.52697,35.836838,128.556956
35.806508,128.54116,35.840215,128.606203
35.836143,128.55657,35.834433,128.560655
35.84521,128.593461,35.832476,128.610316
35.865926,128.59061,35.844498,128.605155
35.867533,128.55524,35.84547,128.544446
35.842208,128.53145,35.863386,128.577355
35.8362,128.556398,35.823531,128.522611
35.829106,128.55817,35.822101,128.551821
35.836761,128.60923,35.856771,128.643033
35.867433,128.59365,35.842758,128.59411
35.870725,128.59547,35.877305,128.607156
35.837353,128.54299,35.870681,128.597796
35.821945,128.54845,35.81812,128.519666
35.862341,128.60593,35.88375,128.657541
35.867655,128.59669,35.811156,128.543946
35.868051,128.59362,35.885418,128.597275
35.885415,128.59727,35.813475,128.616325
35.862758,128.60462,35.819766,128.631971
35.858845,128.63409,35.848078,128.618045
35.897181,128.63953,35.867641,128.723596
35.85938,128.62021,35.94822,128.56603
35.853735,128.50793,35.864953,128.526151
35.86562,128.606058,35.870301,128.598571
35.869775,128.60153,35.842545,128.535495
35.877298,128.73568,35.888006,128.706381
35.864371,128.69659,35.88198,128.670256
35.879336,128.66863,35.807046,128.534771
35.836938,128.71487,35.822481,128.720601
35.870475,128.53274,35.894458,128.617648
35.870675,128.59541,35.89173,128.60585
35.842695,128.53506,35.836588,128.532125
35.894636,128.60980,35.899378,128.622281
35.82904,128.5621,35.864828,128.598133
35.898218,128.6247,35.920983,128.59849
35.850988,128.50711,35.81342,128.52023
35.781975,128.44216,35.809351,128.520466
35.865201,128.59462,35.932565,128.558313
35.893753,128.59360,35.893753,128.593606
35.813495,128.52138,35.818067,128.538277
35.803208,128.50932,35.806625,128.510936
35.951825,128.56757,35.942458,128.563478
35.921276,128.59814,35.868456,128.700961
35.879305,128.70761,35.84647,128.672151
35.818059,128.53511,35.803404,128.493682
35.804856,128.50624,35.850911,128.541376
35.937936,128.56265,35.919256,128.550911
35.88969,128.642216,35.894773,128.639424
35.895238,128.61786,35.892681,128.626581
35.883,128.608403,35.919076,128.59547
35.872663,128.62879,35.892768,128.625003
35.88211,128.619278,35.877911,128.631096
35.852365,128.62537,35.864343,128.602941
35.855515,128.55121,35.845193,128.565353
35.875105,128.57132,35.880038,128.580775
35.866871,128.59983,35.863373,128.621176
35.841032,128.61011,35.851612,128.60954
35.884626,128.63395,35.898295,128.631571
35.896485,128.63781,35.88263,128.609734
35.921074,128.60076,35.89422,128.558876
35.89428,128.559003,35.870896,128.5531
35.87714,128.628023,35.868873,128.624853
35.859706,128.57518,35.85456,128.499868
35.879253,128.62736,35.926494,128.557231
35.879331,128.62724,35.882592,128.662142
35.8766,128.601921,35.888673,128.590855
35.883751,128.58798,35.901575,128.610625
35.856112,128.59742,35.816556,128.613784
35.847997,128.60389,35.85472,128.613758
35.89519,128.617883,35.882541,128.631653
35.886953,128.63948,35.885131,128.65635
35.875628,128.62886,35.866966,128.625931
35.852756,128.50608,35.857881,128.634298
35.878998,128.64113,35.88192,128.617331
35.85606,128.613912,35.864333,128.618291
35.875783,128.60137,35.899826,128.610206
35.87526,128.555013,35.932445,128.550603
35.85895,128.634135,35.875611,128.61004
35.874523,128.61662,35.877526,128.571153
35.864178,128.55922,35.875836,128.56698
35.870328,128.59029,35.86675,128.599782
35.86478,128.598362,35.879028,128.598859
35.87897,128.626693,35.829821,128.608876
35.925966,128.54412,35.942875,128.544935
35.876445,128.60278,35.85855,128.55861
35.89173,128.607775,35.891143,128.619625
35.877476,128.6301,35.862128,128.578815
35.86696,128.599825,35.8404,128.615405
35.855645,128.49372,35.859455,128.509446
35.859115,128.51277,35.875171,128.481394
35.885436,128.56075,35.88694,128.564171
35.882253,128.61160,35.877068,128.606705
35.858625,128.62643,35.86622,128.634133
35.875523,128.47879,35.901456,128.514068
35.871961,128.56518,35.852543,128.590561
35.869593,128.57110,35.862035,128.56211
35.873735,128.62883,35.86834,128.702021
35.877405,128.63006,35.891821,128.60526
35.896031,128.61332,35.855001,128.617275
35.899018,128.51492,35.872076,128.479106
35.87753,128.629746,35.836136,128.618753
35.864315,128.61804,35.85476,128.611404
35.870093,128.48812,35.879184,128.632496
35.864741,128.59834,35.852178,128.555256
35.912933,128.63984,35.900041,128.631338
35.834116,128.52663,35.851381,128.523475
35.872158,128.56706,35.840108,128.530543
35.86241,128.607041,35.861223,128.56133
35.842193,128.57357,35.839948,128.561865
35.85871,128.560241,35.822176,128.63925
35.848106,128.53727,35.862628,128.56429
35.836586,128.61656,35.863253,128.601815
35.825668,128.63381,35.86921,128.640183
35.85784,128.601742,35.868219,128.72504
35.855894,128.59761,35.824735,128.640919
35.826233,128.62710,35.893923,128.623655
35.832228,128.61670,35.817223,128.645098
35.81647,128.643205,35.834253,128.531105
35.83179,128.616755,35.844518,128.544816
35.866688,128.59990,35.84735,128.536915
35.859186,128.56188,35.864491,128.571195
35.821633,128.63987,35.866233,128.599966
35.855686,128.55146,35.864925,128.613841
35.875861,128.57126,35.870781,128.488125
35.868936,128.60656,35.86432,128.572555
35.877743,128.62976,35.83735,128.578236
35.883791,128.63163,35.890461,128.620353
35.894936,128.60525,35.901781,128.616133
35.852679,128.61683,35.843372,128.61436
35.824811,128.63321,35.841052,128.609247
35.855588,128.49403,35.855626,128.551933
35.863291,128.57117,35.850245,128.546256
35.855845,128.55182,35.83318,128.533848
35.863495,128.59338,35.860631,128.606403
35.82,128.637103,35.816821,128.640753
35.855735,128.55224,35.83182,128.55964
35.85857,128.548691,35.855526,128.551271
35.870816,128.60055,35.873213,128.635943
35.866613,128.63772,35.854898,128.61352
35.868176,128.59980,35.865251,128.610048
35.865595,128.60847,35.874258,128.617788
35.87471,128.617983,35.87758,128.638935
35.877538,128.62992,35.867486,128.618271
35.839793,128.61689,35.861998,128.643496
35.879736,128.65306,35.884435,128.627636
